fitness,type,group,gen,algo
28.398629042950905,max_fitness,0,8,neuro
0.24444526053793453,mean_fitness,0,8,neuro
28.398629042950905,max_fitness,0,9,neuro
4.200540995759253,mean_fitness,0,9,neuro
28.398629042950905,max_fitness,0,10,neuro
3.319744182381934,mean_fitness,0,10,neuro
28.809727599956638,max_fitness,0,11,neuro
3.4624770064189483,mean_fitness,0,11,neuro
28.809727599956638,max_fitness,0,12,neuro
3.4324786688264006,mean_fitness,0,12,neuro
28.809727599956638,max_fitness,0,13,neuro
4.047734983592696,mean_fitness,0,13,neuro
28.809727599956638,max_fitness,0,14,neuro
4.540999681652572,mean_fitness,0,14,neuro
28.809727599956638,max_fitness,0,15,neuro
7.36717392439151,mean_fitness,0,15,neuro
20.961351739031542,max_fitness,0,1,neuro
-2.4448633931479193,mean_fitness,0,1,neuro
28.727040556972128,max_fitness,0,2,neuro
-0.5683533354147573,mean_fitness,0,2,neuro
28.727040556972128,max_fitness,0,3,neuro
0.26242619132777667,mean_fitness,0,3,neuro
28.727040556972128,max_fitness,0,4,neuro
-0.1463352634846732,mean_fitness,0,4,neuro
28.727040556972128,max_fitness,0,5,neuro
0.0981742573778868,mean_fitness,0,5,neuro
28.727040556972128,max_fitness,0,6,neuro
3.4553039897745803,mean_fitness,0,6,neuro
28.727040556972128,max_fitness,0,7,neuro
3.139618457312018,mean_fitness,0,7,neuro
28.727040556972128,max_fitness,0,8,neuro
6.329973066881004,mean_fitness,0,8,neuro
28.727040556972128,max_fitness,0,9,neuro
7.463692078954774,mean_fitness,0,9,neuro
39.72257952669122,max_fitness,0,10,neuro
8.142733193807056,mean_fitness,0,10,neuro
39.72257952669122,max_fitness,0,11,neuro
8.022677368111681,mean_fitness,0,11,neuro
39.72257952669122,max_fitness,0,12,neuro
10.093156521221644,mean_fitness,0,12,neuro
39.72257952669122,max_fitness,0,13,neuro
9.433472465376227,mean_fitness,0,13,neuro
39.72257952669122,max_fitness,0,14,neuro
8.354586651114065,mean_fitness,0,14,neuro
39.72257952669122,max_fitness,0,15,neuro
10.598435142534694,mean_fitness,0,15,neuro
6.358949501093331,max_fitness,0,1,neuro
-6.161064317395495,mean_fitness,0,1,neuro
7.398784444913563,max_fitness,0,2,neuro
-4.250419162637447,mean_fitness,0,2,neuro
7.398784444913563,max_fitness,0,3,neuro
-4.348617091215489,mean_fitness,0,3,neuro
7.398784444913563,max_fitness,0,4,neuro
-4.076603402988303,mean_fitness,0,4,neuro
7.779921556543961,max_fitness,0,5,neuro
-3.5811862292873613,mean_fitness,0,5,neuro
7.779921556543961,max_fitness,0,6,neuro
-3.7255426041190027,mean_fitness,0,6,neuro
7.779921556543961,max_fitness,0,7,neuro
-3.638607898943974,mean_fitness,0,7,neuro
7.779921556543961,max_fitness,0,8,neuro
-2.9699543124078653,mean_fitness,0,8,neuro
7.779921556543961,max_fitness,0,9,neuro
-3.226886832437136,mean_fitness,0,9,neuro
7.779921556543961,max_fitness,0,10,neuro
-3.391923581654121,mean_fitness,0,10,neuro
7.779921556543961,max_fitness,0,11,neuro
-2.17701825271537,mean_fitness,0,11,neuro
7.779921556543961,max_fitness,0,12,neuro
-1.9273180330326316,mean_fitness,0,12,neuro
8.917553315796527,max_fitness,0,13,neuro
-1.9718248025391678,mean_fitness,0,13,neuro
8.917553315796527,max_fitness,0,14,neuro
-1.3755517490910798,mean_fitness,0,14,neuro
21.170076838521062,max_fitness,0,15,neuro
-0.04882429699675445,mean_fitness,0,15,neuro
26.446231127983577,max_fitness,0,1,neuro
-2.415829194896382,mean_fitness,0,1,neuro
26.446231127983577,max_fitness,0,2,neuro
-3.050767517389664,mean_fitness,0,2,neuro
26.446231127983577,max_fitness,0,3,neuro
-2.3818543566447135,mean_fitness,0,3,neuro
26.446231127983577,max_fitness,0,4,neuro
0.521245508874479,mean_fitness,0,4,neuro
26.446231127983577,max_fitness,0,5,neuro
1.6896890564074105,mean_fitness,0,5,neuro
27.98556883313546,max_fitness,0,6,neuro
2.743025391023204,mean_fitness,0,6,neuro
27.98556883313546,max_fitness,0,7,neuro
0.5265061155203629,mean_fitness,0,7,neuro
28.267152042107814,max_fitness,0,8,neuro
2.9600347817210735,mean_fitness,0,8,neuro
28.267152042107814,max_fitness,0,9,neuro
2.6179655450730808,mean_fitness,0,9,neuro
28.267152042107814,max_fitness,0,10,neuro
2.547480838170388,mean_fitness,0,10,neuro
28.267152042107814,max_fitness,0,11,neuro
2.4960242342665198,mean_fitness,0,11,neuro
28.267152042107814,max_fitness,0,12,neuro
3.8060030692253313,mean_fitness,0,12,neuro
28.267152042107814,max_fitness,0,13,neuro
2.0796794417333024,mean_fitness,0,13,neuro
28.267152042107814,max_fitness,0,14,neuro
2.338709393471938,mean_fitness,0,14,neuro
35.41917921792743,max_fitness,0,15,neuro
5.552174217910428,mean_fitness,0,15,neuro
21.71886175286534,max_fitness,0,1,neuro
-1.5448041481903108,mean_fitness,0,1,neuro
21.71886175286534,max_fitness,0,2,neuro
0.9045457709708051,mean_fitness,0,2,neuro
21.71886175286534,max_fitness,0,3,neuro
2.269396886324592,mean_fitness,0,3,neuro
21.71886175286534,max_fitness,0,4,neuro
3.4505515623336778,mean_fitness,0,4,neuro
21.71886175286534,max_fitness,0,5,neuro
1.9920812246036754,mean_fitness,0,5,neuro
30.042239623193964,max_fitness,0,6,neuro
4.977949734403323,mean_fitness,0,6,neuro
30.042239623193964,max_fitness,0,7,neuro
3.8895514317216695,mean_fitness,0,7,neuro
30.042239623193964,max_fitness,0,8,neuro
6.9659371448559835,mean_fitness,0,8,neuro
30.042239623193964,max_fitness,0,9,neuro
5.844365864266907,mean_fitness,0,9,neuro
30.042239623193964,max_fitness,0,10,neuro
4.980155078425815,mean_fitness,0,10,neuro
30.042239623193964,max_fitness,0,11,neuro
7.012539315727881,mean_fitness,0,11,neuro
30.042239623193964,max_fitness,0,12,neuro
6.682345263590276,mean_fitness,0,12,neuro
30.042239623193964,max_fitness,0,13,neuro
7.328235279953136,mean_fitness,0,13,neuro
30.042239623193964,max_fitness,0,14,neuro
8.568359483800897,mean_fitness,0,14,neuro
30.042239623193964,max_fitness,0,15,neuro
8.86586270098953,mean_fitness,0,15,neuro
11.821840034700223,max_fitness,1,1,neuro
-3.2358598444509687,mean_fitness,1,1,neuro
21.01133359426191,max_fitness,1,2,neuro
-0.33860708821600766,mean_fitness,1,2,neuro
21.01133359426191,max_fitness,1,3,neuro
-1.0713483855833985,mean_fitness,1,3,neuro
21.012978337374445,max_fitness,1,4,neuro
-0.6868882975114744,mean_fitness,1,4,neuro
21.012978337374445,max_fitness,1,5,neuro
0.9581911116228564,mean_fitness,1,5,neuro
21.012978337374445,max_fitness,1,6,neuro
-0.6272921271203643,mean_fitness,1,6,neuro
21.23397442066511,max_fitness,1,7,neuro
4.378980578607598,mean_fitness,1,7,neuro
25.12023944646852,max_fitness,1,8,neuro
4.522112591738628,mean_fitness,1,8,neuro
24.939652744427008,max_fitness,1,9,neuro
3.9889272009128276,mean_fitness,1,9,neuro
31.578352392065565,max_fitness,1,10,neuro
5.97653846190069,mean_fitness,1,10,neuro
31.513719551051945,max_fitness,1,11,neuro
6.586922171778243,mean_fitness,1,11,neuro
31.478515150219764,max_fitness,1,12,neuro
6.337091813505728,mean_fitness,1,12,neuro
34.21955279110256,max_fitness,1,13,neuro
8.402420350439535,mean_fitness,1,13,neuro
34.210974235398574,max_fitness,1,14,neuro
5.848850411623237,mean_fitness,1,14,neuro
34.24068873912667,max_fitness,1,15,neuro
7.494715429653888,mean_fitness,1,15,neuro
20.069444434988593,max_fitness,1,1,neuro
-1.3775468378029943,mean_fitness,1,1,neuro
20.07072502318686,max_fitness,1,2,neuro
1.9848677289717567,mean_fitness,1,2,neuro
23.54827641678127,max_fitness,1,3,neuro
5.580030927818354,mean_fitness,1,3,neuro
23.538085824187647,max_fitness,1,4,neuro
5.138487197343869,mean_fitness,1,4,neuro
31.483025509787314,max_fitness,1,5,neuro
5.596018847849371,mean_fitness,1,5,neuro
38.05439132590776,max_fitness,1,6,neuro
5.914441084542395,mean_fitness,1,6,neuro
38.57851147766618,max_fitness,1,7,neuro
7.516572380435899,mean_fitness,1,7,neuro
21.009017967896483,max_fitness,1,8,neuro
7.813814416929223,mean_fitness,1,8,neuro
21.19643018582078,max_fitness,1,9,neuro
4.0470961160996595,mean_fitness,1,9,neuro
23.519355934127603,max_fitness,1,10,neuro
6.2267680367205305,mean_fitness,1,10,neuro
31.34994504323948,max_fitness,1,11,neuro
6.500554448841568,mean_fitness,1,11,neuro
24.18931234709293,max_fitness,1,12,neuro
7.0251233863959985,mean_fitness,1,12,neuro
23.515750493220946,max_fitness,1,13,neuro
7.2141902525079145,mean_fitness,1,13,neuro
21.19643018582078,max_fitness,1,14,neuro
7.043900150076124,mean_fitness,1,14,neuro
24.18677774086158,max_fitness,1,15,neuro
8.611738588231878,mean_fitness,1,15,neuro
13.902971072114312,max_fitness,1,1,neuro
-4.39613689967913,mean_fitness,1,1,neuro
13.902971072114312,max_fitness,1,2,neuro
-4.095796191950483,mean_fitness,1,2,neuro
23.08008213428922,max_fitness,1,3,neuro
-0.7799670701041231,mean_fitness,1,3,neuro
21.81808701421642,max_fitness,1,4,neuro
1.7357283762507667,mean_fitness,1,4,neuro
23.07984889153374,max_fitness,1,5,neuro
4.845450480943422,mean_fitness,1,5,neuro
21.81808701421642,max_fitness,1,6,neuro
1.6850143172557435,mean_fitness,1,6,neuro
23.29253518308488,max_fitness,1,7,neuro
5.621424204540985,mean_fitness,1,7,neuro
21.803430611273594,max_fitness,1,8,neuro
3.4031177312116205,mean_fitness,1,8,neuro
23.292680128537878,max_fitness,1,9,neuro
6.52240913845103,mean_fitness,1,9,neuro
23.298869964142586,max_fitness,1,10,neuro
7.448355772245674,mean_fitness,1,10,neuro
23.09256827624347,max_fitness,1,11,neuro
7.6750886973194214,mean_fitness,1,11,neuro
23.079615896625327,max_fitness,1,12,neuro
6.447373512937508,mean_fitness,1,12,neuro
23.29253518308488,max_fitness,1,13,neuro
7.213391178983142,mean_fitness,1,13,neuro
23.300163703078454,max_fitness,1,14,neuro
6.844392839553327,mean_fitness,1,14,neuro
23.076839070186534,max_fitness,1,15,neuro
6.61242595447799,mean_fitness,1,15,neuro
21.690840843922377,max_fitness,1,1,neuro
-2.0906668528020895,mean_fitness,1,1,neuro
21.676286026292253,max_fitness,1,2,neuro
-0.6719780952642881,mean_fitness,1,2,neuro
21.63986455888925,max_fitness,1,3,neuro
1.5880801806405311,mean_fitness,1,3,neuro
21.690840843922377,max_fitness,1,4,neuro
1.8386882615915714,mean_fitness,1,4,neuro
23.583561892157494,max_fitness,1,5,neuro
3.17237985820245,mean_fitness,1,5,neuro
24.972762724683815,max_fitness,1,6,neuro
5.137777179775183,mean_fitness,1,6,neuro
25.009208889129678,max_fitness,1,7,neuro
4.586684084077751,mean_fitness,1,7,neuro
24.942274545680963,max_fitness,1,8,neuro
4.396742521815492,mean_fitness,1,8,neuro
24.960580054971906,max_fitness,1,9,neuro
4.6764459159349645,mean_fitness,1,9,neuro
24.997077236106634,max_fitness,1,10,neuro
3.3655755590207788,mean_fitness,1,10,neuro
29.55782706300569,max_fitness,1,11,neuro
5.473587452651029,mean_fitness,1,11,neuro
27.069206357648696,max_fitness,1,12,neuro
7.28694432558046,mean_fitness,1,12,neuro
55.10661592511239,max_fitness,1,13,neuro
9.638471311720442,mean_fitness,1,13,neuro
55.14767906295471,max_fitness,1,14,neuro
9.833127817487913,mean_fitness,1,14,neuro
55.0840488380696,max_fitness,1,15,neuro
11.535819446814246,mean_fitness,1,15,neuro
16.681278326610926,max_fitness,1,1,neuro
-0.9115130251791086,mean_fitness,1,1,neuro
16.657006919100038,max_fitness,1,2,neuro
1.2540915151508454,mean_fitness,1,2,neuro
16.657006919100038,max_fitness,1,3,neuro
0.6842261258963214,mean_fitness,1,3,neuro
23.05354324344281,max_fitness,1,4,neuro
2.9202646287838645,mean_fitness,1,4,neuro
16.9642064498523,max_fitness,1,5,neuro
6.454095764965841,mean_fitness,1,5,neuro
18.207331738924037,max_fitness,1,6,neuro
4.185590127768782,mean_fitness,1,6,neuro
16.967981269464776,max_fitness,1,7,neuro
4.992005613712629,mean_fitness,1,7,neuro
17.09411340114011,max_fitness,1,8,neuro
4.855927030036943,mean_fitness,1,8,neuro
23.05133963165289,max_fitness,1,9,neuro
6.288356376772727,mean_fitness,1,9,neuro
17.1390971707716,max_fitness,1,10,neuro
7.587432045174518,mean_fitness,1,10,neuro
17.16678465612709,max_fitness,1,11,neuro
7.428672083616628,mean_fitness,1,11,neuro
16.989086856983544,max_fitness,1,12,neuro
6.998506277770621,mean_fitness,1,12,neuro
19.960738852404866,max_fitness,1,13,neuro
5.504676056118458,mean_fitness,1,13,neuro
23.17896020159747,max_fitness,1,14,neuro
8.384466754692411,mean_fitness,1,14,neuro
22.896839353131544,max_fitness,1,15,neuro
5.20271718682125,mean_fitness,1,15,neuro
18.561216925778975,max_fitness,1,1,neuro
-1.1372741734376715,mean_fitness,1,1,neuro
15.125277378707029,max_fitness,1,2,neuro
-0.860892662215683,mean_fitness,1,2,neuro
25.748862086366362,max_fitness,1,3,neuro
2.2342603876581735,mean_fitness,1,3,neuro
25.108557458212758,max_fitness,1,4,neuro
3.2753448909931238,mean_fitness,1,4,neuro
30.16268002656017,max_fitness,1,5,neuro
4.548245230588378,mean_fitness,1,5,neuro
29.690664139822097,max_fitness,1,6,neuro
3.0570608716069905,mean_fitness,1,6,neuro
28.427196429085996,max_fitness,1,7,neuro
6.637052198172128,mean_fitness,1,7,neuro
25.835106372814785,max_fitness,1,8,neuro
3.830172535029324,mean_fitness,1,8,neuro
29.6890659112947,max_fitness,1,9,neuro
4.716874907084565,mean_fitness,1,9,neuro
29.671970314013887,max_fitness,1,10,neuro
5.138434223843903,mean_fitness,1,10,neuro
30.380379558386096,max_fitness,1,11,neuro
5.942279942011029,mean_fitness,1,11,neuro
29.249058697361452,max_fitness,1,12,neuro
7.005217118862738,mean_fitness,1,12,neuro
29.67627124992169,max_fitness,1,13,neuro
4.988062556867662,mean_fitness,1,13,neuro
30.386457079120007,max_fitness,1,14,neuro
7.976389377695433,mean_fitness,1,14,neuro
43.264479323413624,max_fitness,1,15,neuro
9.922501769599274,mean_fitness,1,15,neuro
26.85189464420084,max_fitness,1,1,neuro
0.5779994171579406,mean_fitness,1,1,neuro
31.50907823193297,max_fitness,1,2,neuro
2.6810379309467556,mean_fitness,1,2,neuro
