

MESSAGE: Pygame initialized for simulation.

RUN: run status: enemy: 3; fitness: -211.66962147412522; player life: 0; enemy life: 100; time: 342
RUN: run status: enemy: 3; fitness: -151.15189820629263; player life: 0; enemy life: 40.0; time: 264

RUN: run status: enemy: 3; fitness: -161.66376495456703; player life: 0; enemy life: 50.0; time: 341

RUN: run status: enemy: 3; fitness: -180.73195203004371; player life: 0; enemy life: 70.0; time: 214

RUN: run status: enemy: 3; fitness: -211.66376495456703; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 3; fitness: -122.26245297896628; player life: 0; enemy life: 10.0; time: 460

RUN: run status: enemy: 3; fitness: -189.41906040262467; player life: 0; enemy life: 80.0; time: 111

RUN: run status: enemy: 3; fitness: -189.41906040262467; player life: 0; enemy life: 80.0; time: 111

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -180.36356710058416; player life: 0; enemy life: 70.0; time: 178

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -209.95346748484116; player life: 0; enemy life: 100; time: 145

RUN: run status: enemy: 3; fitness: -211.6520002147609; player life: 0; enemy life: 100; time: 339

RUN: run status: enemy: 3; fitness: -181.6520002147609; player life: 0; enemy life: 70.0; time: 339

RUN: run status: enemy: 3; fitness: -191.6520002147609; player life: 0; enemy life: 80.0; time: 339

RUN: run status: enemy: 3; fitness: -170.12519006605393; player life: 0; enemy life: 60.0; time: 158

RUN: run status: enemy: 3; fitness: -211.11365612339907; player life: 0; enemy life: 100; time: 259

RUN: run status: enemy: 3; fitness: -179.99442454752824; player life: 0; enemy life: 70.0; time: 148

RUN: run status: enemy: 3; fitness: -211.6520002147609; player life: 0; enemy life: 100; time: 339

RUN: run status: enemy: 3; fitness: -161.64609179096604; player life: 0; enemy life: 50.0; time: 338

RUN: run status: enemy: 3; fitness: -199.36426245424843; player life: 0; enemy life: 90.0; time: 108

RUN: run status: enemy: 3; fitness: -151.15189820629263; player life: 0; enemy life: 40.0; time: 264

